1.00000000000000e-06	0.101718247832483
1.12201845430196e-06	0.101718582516899
1.25892541179417e-06	0.101718958038902
1.41253754462276e-06	0.101719379381407
1.58489319246111e-06	0.101719852135346
1.77827941003892e-06	0.101720382573820
1.99526231496888e-06	0.101720977735361
2.23872113856834e-06	0.101721645517323
2.51188643150958e-06	0.101722394780669
2.81838293126445e-06	0.101723235467542
3.16227766016838e-06	0.101724178733196
3.54813389233575e-06	0.101725237093984
3.98107170553497e-06	0.101726424593469
4.46683592150964e-06	0.101727756988730
5.01187233627273e-06	0.101729251959455
5.62341325190349e-06	0.101730929342491
6.30957344480193e-06	0.101732811395074
7.07945784384137e-06	0.101734923090113
7.94328234724282e-06	0.101737292447520
8.91250938133746e-06	0.101739950905980
1.00000000000000e-05	0.101742933740066
1.12201845430196e-05	0.101746280528172
1.25892541179417e-05	0.101750035677671
1.41253754462276e-05	0.101754249013982
1.58489319246111e-05	0.101758976441568
1.77827941003892e-05	0.101764280685547
1.99526231496888e-05	0.101770232123771
2.23872113856834e-05	0.101776909720334
2.51188643150958e-05	0.101784402072973
2.81838293126446e-05	0.101792808588176
3.16227766016838e-05	0.101802240799586
3.54813389233575e-05	0.101812823847139
3.98107170553497e-05	0.101824698136546
4.46683592150964e-05	0.101838021201072
5.01187233627272e-05	0.101852969790215
5.62341325190349e-05	0.101869742212990
6.30957344480193e-05	0.101888560966700
7.07945784384137e-05	0.101909675686017
7.94328234724282e-05	0.101933366451279
8.91250938133746e-05	0.101959947499708
0.000100000000000000	0.101989771388492
0.000112201845430196	0.102023233664616
0.000125892541179417	0.102060778102992
0.000141253754462275	0.102102902581789
0.000158489319246111	0.102150165672246
0.000177827941003892	0.102203194029499
0.000199526231496888	0.102262690681393
0.000223872113856834	0.102329444323788
0.000251188643150958	0.102404339744022
0.000281838293126446	0.102488369508452
0.000316227766016838	0.102582647066455
0.000354813389233576	0.102688421441082
0.000398107170553497	0.102807093696867
0.000446683592150964	0.102940235397575
0.000501187233627273	0.103089609291654
0.000562341325190349	0.103257192490805
0.000630957344480194	0.103445202437844
0.000707945784384138	0.103656125993988
0.000794328234724282	0.103892752013357
0.000891250938133746	0.104158207813949
0.00100000000000000	0.104456000000000
0.00112201845430196	0.104790060140731
0.00125892541179417	0.105164795865211
0.00141253754462275	0.105585128399420
0.00158489319246111	0.106056707732904
0.00177827941003892	0.106586186303995
0.00199526231496888	0.107179716368837
0.00223872113856834	0.107843720489994
0.00251188643150958	0.108587690703460
0.00281838293126445	0.109422365723660
0.00316227766016838	0.110357754315772
0.00354813389233575	0.111405167136117
0.00398107170553497	0.112578194074273
0.00446683592150963	0.113891892721672
0.00501187233627272	0.115362655996067
0.00562341325190349	0.117008650455313
0.00630957344480193	0.118850856364278
0.00707945784384138	0.120913320767368
0.00794328234724281	0.123219751902853
0.00891250938133745	0.125795968093804
0.0100000000000000	0.128674000000000
0.0112201845430196	0.131889595746275
0.0125892541179417	0.135478663788105
0.0141253754462275	0.139480984768072
0.0158489319246111	0.143941824548144
0.0177827941003892	0.148911061813871
0.0199526231496888	0.154441044675348
0.0223872113856834	0.160589622112803
0.0251188643150958	0.167417663111363
0.0281838293126445	0.174991206300235
0.0316227766016838	0.183380459495469
0.0354813389233575	0.192661210671258
0.0398107170553497	0.202910336993384
0.0446683592150963	0.214209736386837
0.0501187233627272	0.226641376936645
0.0562341325190349	0.240290391237939
0.0630957344480193	0.255239430340592
0.0707945784384138	0.271571463181386
0.0794328234724281	0.289362643240222
0.0891250938133746	0.308684443845291
0.100000000000000	0.329598000000000
0.112201845430196	0.352152325468165
0.125892541179417	0.376383210098883
0.141253754462275	0.402305058765165
0.158489319246111	0.429915494752143
0.177827941003892	0.459178516678487
0.199526231496888	0.490046316642523
0.223872113856834	0.522423544061488
0.251188643150958	0.556211578514938
0.281838293126445	0.591248954059576
0.316227766016838	0.627390766939272
0.354813389233575	0.664351477744458
0.398107170553497	0.702136140799491
0.446683592150963	0.741324748806022
0.501187233627272	0.778669134969140
0.562341325190349	0.813342555155918
0.630957344480193	0.850438761520140
0.707945784384138	0.889291556116719
0.794328234724282	0.928700749649705
0.891250938133746	0.966665769916390
1	1
